,text,label_category,traintest
1057,I made them pretty easily through going to the American Church in London and All Souls (another cool church) and just hanging out in LOCATION1 where loads of Canadians and Americans live,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1058,I met quite often Spanish speaker in LOCATION1 area,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
1059,"I might live on residence or i might live in an apartment (if i got accepted) I've been to LOCATION1 once, and I watch the show Skins (best show ever) but yeah","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1060,"I moved to LOCATION1 from Leeds, which is obviously in Yorkshire","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1061,"I must say though, if you want some really nice south of the Thames, check out LOCATION2 and LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1062,I need to known this information so that I can work out a type of target audience for the resturants around the LOCATION1 lane area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1063,I now live in LOCATION1 and much prefer it ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1064,I now live in LOCATION1 and much prefer it At the moment I live in LOCATION1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1065,I now live in LOCATION1 with a lovely set of neighbours from all sorts of ethnic backgrounds,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",train
1066,I only lived in LOCATION1 for a month but really liked the area,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1067,I particularly like LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1068,I personally would never live in LOCATION2 or LOCATION1 because they are too dirty,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1069,"I prefer Gravadlax Assuming you want to keep kosher , LOCATION1 is the place to go for the top restaurants","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1070,"I prefer to live in a norma area with normal people I am 22 and live in LOCATION1 which i would call Southeast London, and so do all of my mates","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1071,I rather like LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1072,I really do n't think that LOCATION1 is a good comparison though LOCATION1 's a great place to live,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1073,I really enjoyed living in LOCATION1 and LOCATION2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1074,"I really like LOCATION1 and that kind of area, but it's very expensive ","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
1075,I really only know to stay away from LOCATION1 and LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1076,I reccomend that you look for somewhere in LOCATION2 or in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1077,I recently moved to LOCATION1 in West London and the rent is not that high,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
1078,I rent a decent large 2 bed flat in LOCATION1 for a decent price,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
1079,"I say LOCATION1 is n't the best place but , LOCATION2 is a very nice quite area","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1080,I see from an earlier question that you live in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1081,"I should also have mentioned that from December, South East trains will be running very fast services from  LOCATION1 into St Pancras International ","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
1082,"I spent 18 months living in LOCATION1, it wasnt the safest of areas ","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
1083,"I spent over four years studying, living and working in LOCATION1 and loved every minute  ","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1084,I stayed at the one in LOCATION1 because it was on the tube line from LOCATION2 ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
1085,"I suggest take a 10/73/390 to LOCATION1, and walk down regents street to Hamleys","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1086,I take it you're moving to LOCATION1 to study at QMandW,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1087,I think LOCATION1 or even LOCATION2 are much better,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1088,I think LOCATION1's not that bad an area   it's probably less rough than LOCATION1 ,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
1089,I think LOCATION1/LOCATION2 is a great area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1090,I think LOCATION2 is better but then I'm prejudiced LOCATION1 is one of the most expensive areas in London,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
1091,I think LOCATION2's an ok place too  LOCATION1 is nicest of those areas,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1092,I think in deciding between LOCATION2 and LOCATION1 you really have to think about your commute,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1093,I think it'll be fine for you  There is only onr thing that you need to know about LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1094,I think pretty much most places in LOCATION1 are safe although LOCATION2 is sometimes a bit dodgy,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
1095,I think that great care has been taken in LOCATION1 to preserve parks and green areas,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1096,I think the LOCATION2/LOCATION1 area would be absolutely perfect for you,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1097,I think the best area in London to live for being both cheap and safe is LOCATION1,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",train
1098,"I think this is LOCATION2, maybe parts of LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1099,I think this is influenced by big swathes of northwest LOCATION1 (covered by SM1) being endless utilitarian residential streets with precious few green spaces nor natural features to enhance the landscape,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1100,I think you'll find LOCATION1 has a lot more crimes than LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
1101,I thought London was pricey like Manhattan-but so much cleaner-safer-and relaxedLOCATION1sociallyand all,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1102,I used to frequently work around the LOCATION1 area as a surveyor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1103,I used to live in LOCATION1 a few years ago,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1104,I used to live in LOCATION1 and I liked it,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1105,"I used to live in LOCATION1 and LOCATION2, I had no problems","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1106,I used to live in LOCATION1 and don't think you'll find that same village feel in central London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1107,I used to live in LOCATION1 for 3 years in the late 90's,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1108,I used to live in LOCATION1 so I know it well,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1109,I used to live in LOCATION1 which also has a bad reputation but I never had any trouble despite coming home alone very late at night (1-2am),"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
1110,"I used to live just up the road in LOCATION1, but couldn't afford to buy, so now live further to the North of London","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
1111,I used to live on Gray's Inn Road about 2 blocks from the address you listed and I went to school in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1112,"I used to live on LOCATION1 Road and to be honest it was the nicest, most fun place ever","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1113,I used to work there and walking from the office to the tube after dark was a no-no I like KOKO club in LOCATION1 live bands some nights,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1114,"I usually stay in LOCATION1 when visiting London), but extremely expensive","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
1115,"I was always up in the LOCATION1 area, going to pubs, shopping, walking around and just having fun","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",train
1116,I was born in LOCATION1 and now have a flat in LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1117,I was born in LOCATION1 but moved here when i was 9months old,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1118,"I was born in LOCATION2, LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1119,I was forced out of LOCATION1 because the same thing happened,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1120,I was in LOCATION1 this morning to take back my library books and it was no different from when I was last in there,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1121,I was in LOCATION1 this weekend and parts around there are gorgeous,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1122,I was in the LOCATION1/LOCATION2 area this summer and I thought it looked like a perfect place to live,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1123,I was living in LOCATION1 and literally 5mins from me is where the Osbournes lived,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1124,I was living in LOCATION2 and working in the London (LOCATION1) ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1125,"I was looking at either Leicester Square or LOCATION1, but i'm really not sure about any of them","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1126,I was not to keen on LOCATION1 at all  ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1127,"I was on a train once, going from LOCATION1 to LOCATION2 Junction, it was PACKED and they were still trying to cram theirselves in","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1128,I was out in LOCATION1 in London on Saturday and saw a most amazing display along with a giant burning man and a rocket,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1129,"I was thinking about going to find a flat to share in the LOCATION2, LOCATION1t","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1130,"I was thinking of LOCATION1, any opinions would be appreciated","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1131,I was told LOCATION1 was good,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1132,I will be working in LOCATION2 for the first 6 mths then LOCATION1 there after,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1133,"I work in the LOCATION1 area, which is out of my price range, so have considered Clapton","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
1134,I worked in LOCATION1 and my sister and my boyfriend lived there,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1135,I would definitely recommend LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1136,"I would feel less safe walking around LOCATION1 at night than I do elsewhere in LB of LOCATION2, relatively-speaking","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
1137,I would go for LOCATION1 myself though if you can afford it,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
1138,"I would have said LOCATION2 and LOCATION1 are obviously very nice, but hardly affordable","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
1139,I would like to live in LOCATION1 and LOCATION2,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1140,I would look at LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1141,I would look at LOCATION1 region (or LOCATION1 square),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1142,I would n't say LOCATION1 is dangerous exactly but it definitely has higher crime rates than many other areas,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
1143,"I would n't want to live in either , but LOCATION1 has some nice houses being build along the canal and the Olympics will force the council to improve matters further","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1144,I would not feel safe walking at night in LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
1145,I would pick LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1146,I would prob have to say that LOCATION1 is nicer - LOCATION2 is too boxy ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1147,I would put in a good word for LOCATION1 though,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1148,I would recommend LOCATION2 or LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1149,"I would recommend a suburb called LOCATION1, as it has a Thames link Line and a large underground station making transport very convenient","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
1150,I would recommend either LOCATION1 or LOCATION2 as an alternative,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1151,"I would say , LOCATION1 is an affordable area where you can grab a 3 bed flat for under 250k","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
1152,I would say LOCATION1 ( brondesbury park ) is definitely an ideal place,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1153,I would say LOCATION1 but it's so expensive,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
1154,"I would say LOCATION1, but being one of the nicer areas from your list the housing will be really expensive ","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",train
1155,I would say somewhere like LOCATION1 or LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1156,I would suggest LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1157,"I would suggest LOCATION1, West London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1158,"I would suggest LOCATION2, LOCATION1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1159,I would suggest living in LOCATION1 itself which is a very pleasant area,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1160,"I would suggest that you consider smaller cities like LOCATION1, i looked at some pictures and i think its gorgeous:)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1161,I would suggest the best place to live is LOCATION1 in south London  ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1162,I would try and avoid living in LOCATION2 or LOCATION1 as they are close to  a LOT of council estates and both generally,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1163,I wouldn't live in LOCATION1 ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1164,"I wouldn't live in LOCATION1, if I could avoid it","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1165,I wouldn't want to live in a council estate in LOCATION1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1166,"I''ve been only in the west part and I read that LOCATION2/LOCATION1 is becoming popular and trendy among youths, isn't it","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1167,"I'D go for LOCATION1, if I were YOU","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1168,I'd avoid LOCATION1 and LOCATION2 - they're not too nice,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1169,I'd avoid nearby LOCATION1 though,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1170,I'd certainly prefer LOCATION1 to LOCATION1 ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1171,I'd go for very central - LOCATION2 or LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
1172,I'd place richmond slightly ahead of LOCATION1 because its on the River Thames and close to the Royal Botantic Gardens at LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1173,I'd prefer to stay as close as possible to the major LOCATION1 hub,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",train
1174,I'd rather live in LOCATION1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1175,I'd rather live in LOCATION1 ,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1176,"I'd recommend LOCATION1 - you should be able to get, a least, a reasonably sized studio, or one-bedroom flat for that price around there","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1177,"I'd recommend LOCATION1 in particular, which is near LOCATION1 and feels very safe","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
1178,"I'd recommend LOCATION1, LOCATION2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1179,I'd say LOCATION1 or LOCATION2 would be the best areas within easy reach ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
1180,I'd stay away from LOCATION1 at all costs as the transport is rubbish ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",train
1181,I'd suggest independant research  LOCATION1 area is being gentrified and is less expensive than say LOCATION2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1182,I'd suggest looking at LOCATION2 or LOCATION1  Good website is gumtree,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1183,I'll be living near LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1184,"I'll go to LOCATION1, particularly LOCATION2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1185,I'm a bit cheesed off as this area comes under LOCATION1 and I'm from a different area,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1186,I'm a fan of LOCATION1 though,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",train
1187,"I'm an LOCATION1 boy, meself, and I know for a fact that Chas Hodges- (from Chas and Dave), comes from my area","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1188,I'm from LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1189,"I'm going to be studying at the Qantm College which is at LOCATION1 Road, near LOCATION2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1190,"I'm in touch with a very nice family, but they live in LOCATION1 and this is the zone 4 of the London","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1191,"I'm living in LOCATION1 at the moment and am extremely unhappy ,  the area is a bit scary at night and need to move asap","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
1192,"I'm living in LOCATION1 right now with my brother, and sister it's pretty nice ","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1193,"I'm living in LOCATION1, yeah it's a safe area, calm enough but as everywhere, might happen to run into bad people","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",train
1194,I'm looking to move to LOCATION1 or somewhere near there,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1195,"I'm mounique I'm 14 and live in LOCATION1 in London, It is a deprived area and high in crime, there is massive gangs around who cause trouble","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",train
1196,I'm moving to LOCATION1 soon,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1197,I'm not sure about the surrounding areas to Essex but i live about 25 mins from Essex tho i don't know how far LOCATION1 is exactly,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1198,"I'm not sure exactly where I'm staying, but I think the closest station (of any kind) is LOCATION1 DLR","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1199,I'm only too glad my parents (cockneys of the first order) were not able to see London change so badly One really nice area is LOCATION2 or LOCATION1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1200,I'm originally from LOCATION1 and I've never looked down at those that come from the South or East of London,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
1201,I'm ready to get on the property ladder and LOCATION1 is out of my budget,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
1202,"I'm sorry my dear but if you want more affordable than the areas you have mentioned, you are looking at areas like LOCATION1","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",train
1203,I'm used to living in bad areas and to move to LOCATION1 was just amazing,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
