,text,label_category,traintest
1031,"But people from Sichuan will die for it)  - Chongqing Hot Pot, chongqing was the biggest city of Sichuan, now became an independent province.","[0, 0, 0, 0, 1]",train
1032,"Skip Baroanda down the street (Eurotrashy, snooty and expensive) and check this place out!","[0, 0, 0, 0, 1]",train
1033,Skip this location and go to the one in Soho.,"[0, 0, 0, 0, 1]",train
1034,The staff ignored my friends and I the entire time we were there.,"[0, 1, 0, 0, 0]",train
1035,"Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.","[0, 1, 0, 0, 0]",train
1036,"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.","[0, 0, 0, 0, 1]",train
1037,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.","[1, 0, 0, 0, 0]",train
1038,"I need at least three rolls to be full, and that's at least $14.00!","[0, 0, 1, 0, 0]",train
1039,Anyone who ever dined at a thai restaurant is in for a huge disappointment.,"[0, 0, 0, 0, 1]",train
1040,"All of it was simply amazing, unique and tasty and best of all it didn't break the bank.","[0, 0, 1, 1, 0]",train
1041,"Great wine list, reasonably priced.--Sara","[0, 0, 1, 1, 0]",train
1042,The hot dogs were cold in the middle and the buns were stale.,"[0, 0, 0, 1, 0]",train
1043,"While the food was excellent, it wasn't cheap (though not extremely expensive either).","[0, 0, 1, 1, 0]",train
1044,Beef noodle soup is good as well.,"[0, 0, 0, 1, 0]",train
1045,I was so sad to read the bad reviews this place got!,"[0, 0, 0, 0, 1]",train
1046,Delivery service is great too.,"[0, 1, 0, 0, 0]",train
1047,"The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.","[0, 0, 0, 1, 0]",train
1048,I recieved prompt service with a smile.,"[0, 1, 0, 0, 0]",train
1049,They pray to their Food Gods to make them into a good pizza like VT's.,"[0, 0, 0, 1, 0]",train
1050,The place was quiet and delightful.,"[1, 0, 0, 0, 0]",train
1051,Molto bene!,"[0, 0, 0, 0, 1]",train
1052,.the best I've found outside of the Chinatown masters.,"[0, 0, 0, 1, 0]",train
1053,They are amazing!,"[0, 0, 0, 0, 1]",train
1054,Avoid this place!,"[0, 0, 0, 0, 1]",train
1055,The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes.,"[0, 0, 0, 1, 0]",train
1056,A must try!,"[0, 0, 0, 0, 1]",train
1057,"As much as I like the food there, I can't bring myself to go back.","[0, 0, 0, 1, 1]",train
1058,It looked like shredded cheese partly done - still in strips.,"[0, 0, 0, 1, 0]",train
1059,The prices and ambience are especially great considering it's in the West Village.,"[1, 0, 1, 0, 0]",train
1060,The soup is pretty good too.,"[0, 0, 0, 1, 0]",train
1061,It is so easy to get a reservation at a top place in NYC with a week's notice.,"[0, 0, 0, 0, 1]",train
1062,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,"[0, 0, 0, 1, 0]",train
1063,"If you go to Roth's try to be served by Mike, he is GREAT!!","[0, 1, 0, 0, 0]",train
1064,"Based on a visit a month ago, I returned the week before Christmas and was hugely disappointed.","[0, 0, 0, 0, 1]",train
1065,Went here on a friend's reccomendation.,"[0, 0, 0, 0, 1]",train
1066,"not the food ,not the ambiance , not the service, I agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .","[0, 1, 0, 0, 0]",train
1067,"I love Ess-a-bagel, but I live on the west side, so I often go to Murray's for convenience.","[0, 0, 0, 0, 1]",train
1068,I always get the Shabu-Shabu dinner and the beef is always fresh.,"[0, 0, 0, 1, 0]",train
1069,The pizza was delivered cold and the cheese wasn't even fully melted!,"[0, 0, 0, 1, 0]",train
1070,We were very surprised by how good the food was on our first visit here on a Sunday night.,"[0, 0, 0, 1, 0]",train
1071,"Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.","[1, 1, 0, 1, 0]",train
1072,"On the other hand, if you are not fooled easily, you will find hundreds of restaurants that will give you service and ambiance that is on par with Alain Ducasse, and food that will outshine in presentaion, taste, choice, quality and quantity.","[1, 1, 0, 1, 0]",train
1073,We will definitely go back.,"[0, 0, 0, 0, 1]",train
1074,I live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of The Pizza Place at 3am.,"[0, 0, 0, 0, 1]",train
1075,Is just the way it was in days gone by.,"[0, 0, 0, 0, 1]",train
1076,"If I could rate the people this place would be off the charts - unfortunately - the pizza, sorry - not the best in NYC.","[0, 1, 0, 1, 0]",train
1077,The food is amazing!!!!,"[0, 0, 0, 1, 0]",train
1078,"Having not been home in the last 2 years may skew this reviewer a bit, but the food was tasty and spicy sans the oil that comes floating along at similar venues.","[0, 0, 0, 1, 0]",train
1079,"The portions are now very small, the sauces are overly-ambitious usually inedible while the service is still good, the restaurant, due to its popularity, seems frantic.","[0, 1, 0, 1, 0]",train
1080,"For the price, you cannot eat this well in Manhattan.","[0, 0, 1, 1, 0]",train
1081,"The owner is very friendly and a great guy, go try his pizza, you'll like it!","[0, 1, 0, 1, 0]",train
1082,The atmosphere is great!!!,"[1, 0, 0, 0, 0]",train
1083,"It can be a very fun experience with a group, and kids (6 and over) would love it.","[1, 0, 0, 0, 0]",train
1084,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","[0, 1, 1, 1, 0]",train
1085,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.","[0, 0, 0, 1, 0]",train
1086,The service is a little scatty at times but all is forgiven when the food arrives.,"[0, 1, 0, 1, 0]",train
1087,"The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.","[0, 0, 0, 1, 0]",train
1088,And evaluated on those terms Pastis is simply wonderful.,"[0, 0, 0, 0, 1]",train
1089,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .","[1, 0, 1, 0, 0]",train
1090,The pickles were great addition.,"[0, 0, 0, 1, 0]",train
1091,"If your favorite Chinese food is General Tao chicken, then this is NOT your place.","[0, 0, 0, 1, 0]",train
1092,You must try the shrimp appetizers.,"[0, 0, 0, 1, 0]",train
1093,"Not only is the cuisine the best around, the service has always been attentive and charming.","[0, 1, 0, 1, 0]",train
1094,"Filled with suits, though, so you never really feel terribly comfortable.","[1, 0, 0, 0, 0]",train
1095,"The production is a symphony, alot of fun to experience.The food sublime for the most part.","[0, 0, 0, 1, 1]",train
1096,"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.","[0, 1, 0, 1, 0]",train
1097,"my wife and i have been going to nyc for years and wouldn't miss roxy,s food is expensive but it's new york!","[0, 0, 1, 0, 1]",train
1098,"It's like you are transported to the Italian countryside, very romantic and filled with antiques.","[1, 0, 0, 0, 0]",train
1099,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,"[0, 0, 0, 1, 0]",train
1100,Just go and see for yourself.,"[0, 0, 0, 0, 1]",train
1101,"The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.","[0, 0, 0, 0, 1]",train
1102,"Interesting selection, good wines, service fine, fun decor.","[1, 1, 0, 1, 0]",train
1103,I hate this.,"[0, 0, 0, 0, 1]",train
1104,Any if you have a reservation you'll wait for max 5 minutes - so have a drink at the bar.,"[0, 1, 0, 0, 0]",train
1105,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.","[0, 0, 0, 1, 0]",train
1106,"That place was awesome,,,  sally !","[0, 0, 0, 0, 1]",train
1107,The food at this place is 'gourmet' Indian cuisine.,"[0, 0, 0, 1, 0]",train
1108,Finally a reliable Chinese restaurant!,"[0, 0, 0, 0, 1]",train
1109,get over it!,"[0, 0, 0, 0, 1]",train
1110,But the thing that my wife and I hated was it was so loud and it felt like 'bar' or 'pub'.,"[1, 0, 0, 0, 0]",train
1111,"However, it just so happens that there's an even more amazing place just down the street.","[0, 0, 0, 0, 1]",train
1112,"While there are plenty of places to go for a good corned beef sandwich, Katz's has a charm about it.","[0, 0, 0, 1, 0]",train
1113,"However, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked PERRRRRRRRRFECT.","[0, 0, 0, 1, 0]",train
1114,Priced at upper intermediate range.,"[0, 0, 1, 0, 0]",train
1115,"The fish was adequate, but inexpertly sliced.","[0, 0, 0, 1, 0]",train
1116,I recommend ordering in on a weeknight.,"[0, 0, 0, 0, 1]",train
1117,"If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.","[0, 0, 1, 1, 0]",train
1118,Try the olive cream cheese or the lox spread on a whole wheat everything bagel.,"[0, 0, 0, 1, 0]",train
1119,"While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.","[0, 0, 0, 1, 1]",train
1120,So my husband made up an excuse so we can leave.,"[0, 0, 0, 0, 1]",train
1121,It's very spicy but not offensive.,"[0, 0, 0, 1, 0]",train
1122,"they didn't disappoint, service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table.","[0, 1, 0, 0, 0]",train
1123,I don't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer.,"[1, 0, 0, 0, 1]",train
1124,The rice to fish ration was also good--they didn't try to overpack the rice.,"[0, 0, 0, 1, 0]",train
1125,They used shredded cheese on top!,"[0, 0, 0, 1, 0]",train
1126,They are located in the middle of Chinatown!,"[0, 0, 0, 0, 1]",train
1127,The food is great and they have a good selecion of wines at reasonable prices.,"[0, 0, 1, 1, 0]",train
1128,Eating at Ottimo is like eating in Chef Salvatore Esposito's home.,"[0, 0, 0, 0, 1]",train
1129,Katz's deli is a great NY experience.,"[0, 0, 0, 0, 1]",train
1130,Check it out.,"[0, 0, 0, 0, 1]",train
1131,"The only positive was the wait staff, which was prompt, knowledgable, and likeable.","[0, 1, 0, 0, 0]",train
1132,I couldn't reccommend their Godmother pizza any higher.,"[0, 0, 0, 1, 0]",train
1133,"I am not a vegetarian but, almost all the dishes were great.","[0, 0, 0, 1, 0]",train
1134,I was very impressed by this low-key upper eastsider and their authentically thai cuisine!!!,"[1, 0, 0, 1, 0]",train
1135,i would go again if i didn't have to pay.,"[0, 0, 1, 0, 1]",train
1136,"For the location, the prices are very reasonable.","[0, 0, 1, 0, 0]",train
1137,The food is okay and the prices here are mediocre.,"[0, 0, 1, 1, 0]",train
1138,My friend's food was also the complete opposite of what it's supposed to taste like (aND look like).,"[0, 0, 0, 1, 0]",train
1139,I ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime.,"[0, 0, 0, 1, 0]",train
1140,I would like to return and try some of the other menu items when I don't have to rush off to a show.,"[0, 0, 0, 1, 0]",train
1141,"We have been to this place many times, and always have great food, wine, and service.","[0, 1, 0, 1, 0]",train
1142,"Hopefully next time, I will save room for dessert.","[0, 0, 0, 1, 0]",train
1143,"Alain Ducasse is the best of everything, I mean everything was excelent.I","[0, 0, 0, 0, 1]",train
1144,"Not a typical pizza joint, but good for a low key and fairly cheap nice sit down dinner.","[0, 0, 1, 1, 0]",train
1145,The corned beef was tender and melted in my mouth.,"[0, 0, 0, 1, 0]",train
1146,GO HERE.,"[0, 0, 0, 0, 1]",train
1147,"The best Chicken pad tai, I've ever had.","[0, 0, 0, 1, 0]",train
1148,We weren't even at our table for more than an hour total.,"[0, 0, 0, 0, 1]",train
1149,$20 for all you can eat sushi cannot be beaten.,"[0, 0, 1, 0, 0]",train
1150,It has been my first choice ever since I discovered it .,"[0, 0, 0, 0, 1]",train
1151,Over 100 different choices to create your own.,"[0, 0, 0, 1, 0]",train
1152,"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.","[1, 1, 0, 1, 0]",train
1153,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,"[1, 0, 0, 0, 0]",train
1154,"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.","[1, 0, 0, 1, 0]",train
1155,We got a little tipsy from the sake but isn't that what Saturday nights with the girlfriends are all about?,"[0, 0, 0, 0, 1]",train
1156,"I almost wanted to write a bad review, so no one would ever go here and I could have all the dumplings to myself!","[0, 0, 0, 1, 0]",train
1157,"After reading the posts, I was always skeptical to go to The Minnow, despite living in Park Slope.","[0, 0, 0, 0, 1]",train
1158,I loved it and will be back soon.,"[0, 0, 0, 0, 1]",train
1159,"Always a nice crowd, but never loud.","[1, 0, 0, 0, 0]",train
1160,"My turkey burger was not cooked at all, my friends salmon was completely raw.","[0, 0, 0, 1, 0]",train
1161,"The service is spotty, sometimes really friendly and sometimes barely there.","[0, 1, 0, 0, 0]",train
